Work ID,Title,rKTsNumber,Title with diacritics,Author name (not needed for works with rKTs ID),Author RID (idem),BDRC Topic ID (idem),URL,Hyperlink-ID,Input by,Based on,Version Notes (if any)
IE0GR0207,Sarvatathagatadhisthanavyuhasutra,K98,Sarvatathāgatādhiṣṭhānavyūha Sūtra,,,,gretil/1_sanskr/4_rellit/buddh/bsu037_u.htm,#DSBC_Su037,members of the Sanskrit Buddhist Input Project,"the ed. by Nalinaksa Dutt: Gilgit Manuscripts, vol. I. Delhi : Sri Satguru Publications, 1984 Second Edition, pp. 49-89.",
IE0GR0208,Sarvatathagatatattvasamgraha,K479,Sarvatathāgatatattvasaṅgraha sūtra,,,,gretil/1_sanskr/4_rellit/buddh/sarvttsu.htm,#Sarvtattsamg,"Udip Shakya and Anula Shakya (2008), proof-read by Milan Shakya","the ed. by Lokesh Chandra: Sarva Tathāgata Tattva Saṅgraha. Delhi : Motilal Banarsidas, 1987.",
IE0GR0209,Sitatapatra,K584,Sitātapatrā,,,,gretil/1_sanskr/4_rellit/buddh/bsu004_u.htm,#Sitatapatra,members of the Sanskrit Buddhist Input Project,"the edition by Ngawang Samten & Janardan Pandey, in: Dhih Journal, vol.  33.  Sarnath : Central Institute of Higher Tibetan Studies 2002, pp. 145-154.",
IE0GR0210,Satasahasrika Prajnaparamita II-1,K8,Śatasāhasrikā Prajñaparamitā,,,,gretil/1_sanskr/4_rellit/buddh/sspp2_1u.htm,#SatsPP_II_1,"Klaus Wille (Göttingen, 21.03.10)","the edition by Takayasu Kimura, Tokyo 2009",Part 1
IE0GR0211,"Satasahasrika Prajnaparamita, II-2",K8,Śatasāhasrikā Prajñaparamitā,,,,gretil/1_sanskr/4_rellit/buddh/sspp2_2u.htm,#SatsPP_II_1,K. Wille (August 2010),"the ed. by Takayasu Kimura: Śatasāhasrikā Prajñāpāramitā, II-2. Tokyo 2010.",Part 2
IE0GR0212,Satasahasrika Prajnaparamita II-3,K8,Śatasāhasrikā Prajñaparamitā,,,,gretil/1_sanskr/4_rellit/buddh/sspp2_3u.htm,#SatsPP_II_1,Klaus Wille,the ed. by Takayasu Kimura: Śatasāhasrikā Prajñāpāramitā II-3. Tokyo: Sankibo Busshorin 2010.,Part 3
IE0GR0213,Satasahasrika Prajnaparamita II-4,K8,Śatasāhasrikā Prajñaparamitā,,,,gretil/1_sanskr/4_rellit/buddh/sspp2_4u.htm,#SatsPP_II_1,Klaus Wille,ed. by Takayasu Kimura: Śatasāhasrikā Prajñāpāramitā II-4. Tokyo : Sankibo Busshorin 2014.,Part 4
IE0GR0214,"Vinayavastu, 15: Sayanasanavastu",K1-15,Śayanāsanavastu,,,,gretil/1_sanskr/4_rellit/buddh/vinv15_u.htm,#Vinv15,"Seishi Karashima (April 2000), First proofread: K. Wille (June 2000)","the ed. by R. Gnoli: The Gilgit Manuscript of the Śayanāsanavastu and the Adhikaraṇavastu,  Being the 15th and 16th Sections of the Vinaya of the Mūlasarvāstivādin,  Roma 1978 (Serie Orientale Roma, 50)",
IE0GR0215,Srighanacarasamgraha,,Śrighanācārasaṃgraha,,,,gretil/1_sanskr/4_rellit/buddh/sghancsu.htm,#Srighanacarasg,members of the Sanskrit Buddhist Input Project,<not_specified>,
IE0GR0216,Srimahadevivyakaranam,"K193, K733",Śrīmahādevīvyākaraṇa [Dvādaśadaṇḍakanāmāṣṭaśatavimalīkaraṇā],,,,gretil/1_sanskr/4_rellit/buddh/bsu007_u.htm,#DSBC_Su007,members of the Sanskrit Buddhist Input Project,"the edition by N. Dutt. Gilgit Manuscript, vol. I, Delhi : Sri Satguru Publ. 1984, pp. 91-100.",
IE0GR0217,Stupalaksanakarikavivecanam,,Stūpalakṣaṇakārikāvivecana,,,,gretil/1_sanskr/4_rellit/buddh/stuplaku.htm,#Stupalaks,"Klaus Wille (Göttingen, Germany)","ed. G. Roth, ""Edition of the Stūpa-lakṣaṇa-kārikā-vivecanaṃ, Including the prakīrṇaka-caitya-lakṣaṇaṃ, Dharmadūta. Mélanges offerts au Vénérable Thích Huyên-Vi à l'occasion de son soixante-dixième anniversaire, ed. Bhikkhu T. Dhammaratana, Bhikkhu  Pāsādika, Paris 1997, pp. 205-231. Cf. 2nd ed. (repr.?) in: Stupa: Cult and Symbolism, Contributions by G. Roth, F.K. Ehrhard, K. Tanaka, Lokesh Chandra, New Delhi 2009 (Śata-piṭaka Series, 624), pp. 34-59.",
IE0GR0218,Subhasitaratnakarandakatha,T3506,Subhāṣitaratnakaraṇḍakathā,,,,gretil/1_sanskr/4_rellit/buddh/subhrk_u.htm,#Subhratnakk,"Klaus Wille (Göttingen, Germany)","the edition by M. Hahn: Die Subhāṣitaratnakaraṇḍakathā, Ein spätbuddhistischer Text zur Verdienstlehre"". NAWG, phil.-hist. Kl. 1983, pp. 313-374.",
IE0GR0219,The Smaller Sukhavativyuha,K115,Sukhāvatīvyūha sūtra saṃkṣiptamātṛkā,,,,gretil/1_sanskr/4_rellit/buddh/sukhvysu.htm,#SukhVy,Yoshimichi Fujita,<not_specified>,The Smaller Sukhavativyuha
IE0GR0220,Sukhavativyuha,K115,Sukhāvatīvyūha sūtra vistaramātṛkā,,,,gretil/1_sanskr/4_rellit/buddh/sukhvylu.htm,#SukhVy,Yoshimichi Fujita,<not_specified>,The Longer Sukhavativyuha
IE0GR0221,"Sukhavativyuha, Samksiptamatrka [smaller version]",K115,Sukhāvatīvyūha sūtra saṃkṣiptamātṛkā,,,,gretil/1_sanskr/4_rellit/buddh/bsu032_u.htm,#DSBC_Su032,members of the Sanskrit Buddhist Input Project,"the ed. by P.L. Vaidya in: Mahayana-sutra-samgrahah, Part 1. Darbhanga: The Mithila Institute 1961 (Buddhist Sanskrit Texts, 17)",The Smaller Sukhavativyuha
IE0GR0222,"Sukhavativyuha, Vistaramatrika [longer version]",K115,Sukhāvatīvyūha sūtra vistaramātṛkā,,,,gretil/1_sanskr/4_rellit/buddh/bsu033_u.htm,#DSBC_Su032,members of the Sanskrit Buddhist Input Project,"the ed. by P.L. Vaidya: Mahāyāna-sūtra-saṃgrahaḥ, Part 1) Darbhanga : The Mithila Institute, 1961, pp. 221-253. (Buddhist Sanskrit Texts, 17)",The Longer Sukhavativyuha
IE0GR0223,Sumagadhavadana,T3493,Sumāgadhāvadana,Kṣemendra,P7847,,gretil/1_sanskr/4_rellit/buddh/sumagavu.htm,#SumagAv,"Klaus Wille, Göttingen","the edition by Yutaka Iwamoto: Sumagadhavadana. Kyoto: Hozokan Verlag 1968 (Studien zur buddhistischen Erzählungsliteratur, 2)",
IE0GR0224,Suvarnaprabhasasutra,K551,Suvarṇaprabhāsa sūtra,,,,gretil/1_sanskr/4_rellit/buddh/bsu035_u.htm,#DSBC_Su035,members of the Sanskrit Buddhist Canon Input Project,"the ed. by S. Bagchi: Suvarnaprabhasasutram, Darbhanga: The Mithila Institute, 1967. (Buddhist Sanskrit Texts, 8)",
IE0GR0225,Suvarnavarnavadana,T3482,Suvarṇavarṇāvadāna,,,,gretil/1_sanskr/4_rellit/buddh/suvrnavu.htm,#SuvarnAv,"Jens Braarvig, Oslo 2010","the ed. by Sitaram Roy: Suvarṇavarṇāvadāna [Decipherment and historical study of a palm-leaf Sanskrit manuscripts-an unknown Mahāyāna(avadāna) text from Tibet.], Patna : K.P. Jayaswal Research Institute 1971 (Historical Research Series, vol. VII); compared with: Rajapatirana, Tissa (1974), Suvarṇavarṇāvadāna, translated and edited together with its Tibetan translation and the Lakṣacaityasamutpatti, A thesis submitted for the Degree of Doctor of Philosophy in the Australian National University, Canberra. pdf part 1, pdf part 2. Also consulted: Dharmaśrībhadra and Rin chen bzaṅ po, ""gSer mdog gi rtogs pa brjod pa"" (Tibetan translation of Suv), in Kg, 'dul ba, vol. su, 172b7-227b2.",
IE0GR0226,Suvikrantavikramipariprccha,K14,Suvikrāntavikrāmiparipṛcchā [Sārdhadvisāhasrikā prajñāpāramitā],,,,gretil/1_sanskr/4_rellit/buddh/bsu030_u.htm,#DSBC_Su030,members of the Sanskrit Buddhist Canon Input Project,"the ed. by P.L. Vaidya: Mahayana-sutra-samgrahaḥ (part 1). Darbhanga : The Mithila Institute, 1961, pp. 1-74. (Buddhist Sanskrit Texts, 17)",
IE0GR0227,Svalpaksara prajnaparamita,K22,Svalpākṣarā prajñāpāramitā,,,,gretil/1_sanskr/4_rellit/buddh/bsu050_u.htm,#DSBC_Su050,members of the Sanskrit Buddhist Input Project,"the ed. by P.L. Vaidya in: Mahayana-sutra-samgrahah, Part 1. Darbhanga: The Mithila Institute 1961 (Buddhist Sanskrit Texts, 17)",
IE0GR0228,Svayambhupurana,,Svayambhu Purāṇa,,,,gretil/1_sanskr/4_rellit/buddh/svabhupu.htm,#SvayambhuP,members of the Sanskrit Buddhist Input Project,"the edition by Min Bahadu Shakyar & Shanta Harsa Bajracharya (trans.). Svayambhu Purāṇa. Nepal: Nagarjuna Institute of Exact Methods, 2001.",
IE0GR0229,Tarabhattarikanamastottarasatakastotra,K721,Tārābhaṭṭārikānāmāṣṭottaraśatakastotra,,,,gretil/1_sanskr/4_rellit/buddh/tarb108u.htm,#Tarabhat108,Klaus Wille,"the edition by Godefroy de Blonay: Matériaux pour servir à l'histoire de la déesse buddhique Tārā, Paris 1895 (Bibliothèque de l'École des Hautes Études, 107), pp. 48-53.",
IE0GR0230,Tarasragdharastotra,?,Tārāsragdharāstotra,,,,gretil/1_sanskr/4_rellit/buddh/tarasdhu.htm,#Tarasradh,Klaus Wille.,"the edition by Godefroy de Blonay: Matériaux pour servir à l'histoire de la déesse Tāra, Paris 1895 (Bibliothèque de l'École des Hautes Études, 107), pp. 34-40.",
IE0GR0231,Tathagatabimbakarapanasutra,,Tathāgatabimbakārāpaṇa sūtra,,,,gretil/1_sanskr/4_rellit/buddh/tbimbk_u.htm,#TBimbk,Klaus Wille (Göttingen),"the ed. by Adelheid Mette: ""Zwei kleine Fragmente aus Gilgit"",  Studien zur Indologie und Iranistik 7 (1981), pp. 133-151. GBM 1684.1_1691.2 (Bl. 2_5)",
IE0GR0232,Triskandhasutra,K284,Triskandha sūtra,,,,gretil/1_sanskr/4_rellit/buddh/bsu039_u.htm,#DSBC_Su039,members of the Sanskrit Buddhist Input Project,"the edition by M.B. Shakya. Buddhist Himalaya X.1.  Nepal: Nagarjuna Institute of Exact Methods, 2000, 1-6.",
IE0GR0233,Udanavarga,K326,Udānavarga,,,,gretil/1_sanskr/4_rellit/buddh/udanav_u.htm,#Udanav,"Muneo Tokunaga (June 1, 2001)","the edition by Franz Bernhard, Goettingen 1965 Input by Muneo Tokunaga (June 1, 2001)",
IE0GR0234,Upasampadajnapti,,Upasaṃpadājñapti,,,,gretil/1_sanskr/4_rellit/buddh/upsmpjnu.htm,#Upasampadajnap,Jin-il Chung,the ed. Jin-il Chung: Handbuch für die buddhistische Mönchsordination bei den Mūlasarvāstivādins. Gimpo 2011,
IE0GR0235,"Vagisvarakirti: Mrtyuvancanopadesa, plain text version",T620,Mṛtyuvañcanopadeśa,Vāgīśvarakīrti,P8946,,gretil/1_sanskr/4_rellit/buddh/vamvuppu.htm,#VagMrtyuv,Johannes Schneider,"the ed. by Johannes Schneider: Vāgīśvarakīrtis Mṛtyuvañcanopadeśa, eine buddhistische Lehrschrift zur Abwehr des Todes. Wien : Verlag der Österreichischen Akademie der Wissenschaften 2010. (Beiträge zur Kultur- und Geistesgeschichte Asiens ; 66) (Denkschriften der philosophisch-historischen Klasse ; 394) ISBN 978-3-7001-6722-8",Plain text version
IE0GR0236,"Vagisvarakirti: Mrtyuvancanopadesa, text with pada markers",T620,Mṛtyuvañcanopadeśa,Vāgīśvarakīrti,P8946,,gretil/1_sanskr/4_rellit/buddh/vamvupau.htm,#VagMrtyuv,Johannes Schneider,"the ed. by Johannes Schneider: Vāgīśvarakīrtis Mṛtyuvañcanopadeśa, eine buddhistische Lehrschrift zur Abwehr des Todes. Wien : Verlag der Österreichischen Akademie der Wissenschaften 2010. (Beiträge zur Kultur- und Geistesgeschichte Asiens ; 66) (Denkschriften der philosophisch-historischen Klasse ; 394) ISBN 978-3-7001-6722-8",Text with pada markers
IE0GR0237,"Vagisvarakirti: Mrtyuvancanopadesa, pada index",T620,Mṛtyuvañcanopadeśa,Vāgīśvarakīrti,P8946,,gretil/1_sanskr/4_rellit/buddh/vamvupiu.htm,#VagMrtyuv,Johannes Schneider,"the ed. by Johannes Schneider: Vāgīśvarakīrtis Mṛtyuvañcanopadeśa, eine buddhistische Lehrschrift zur Abwehr des Todes. Wien : Verlag der Österreichischen Akademie der Wissenschaften 2010. (Beiträge zur Kultur- und Geistesgeschichte Asiens ; 66) (Denkschriften der philosophisch-historischen Klasse ; 394) ISBN 978-3-7001-6722-8",Pada index
IE0GR0238,Vajracchedika Prajnaparamita,K16,Vajracchedikā Prajñāpāramitā Sūtra,,,,gretil/1_sanskr/4_rellit/buddh/bsu051_u.htm,#DSBC_Su051,members of the Sanskrit Buddhist Input Project,"the ed. by P.L. Vaidya in: Mahayana-sutra-samgrahah, Part 1. Darbhanga: The Mithila Institute 1961 (Buddhist Sanskrit Texts, 17)",
IE0GR0239,Vajracchedika Prajnaparamita,K16,Vajracchedikā Prajñāpāramitā Sūtra,,,,gretil/1_sanskr/4_rellit/buddh/vchedppu.htm,#VajracchedPPA,"Klaus Wille, Göttingen (Germany)","the edition by Paul Harrison and Shogo Watanabe in: Buddhist Manuscripts, vol. 3, ed. by Jens Braarvig, Oslo 2006 (Manuscripts in the Schoyen Collection), pp. 89-132. = Vaj",
IE0GR0240,Vajracchedika Prajnaparamita (Gilgit),K16,Vajracchedikā Prajñāpāramitā Sūtra,,,,gretil/1_sanskr/4_rellit/buddh/vchedpgu.htm,#VajracchedPPG,"Klaus Wille (Göttingen, Germany)","G. Schopen, ""The Manuscript of the Vajracchedikā Found at Gilgit"", in: Studies in the Literature of the Great Vehicle, Three Mahāyāna Buddhist Texts, ed. L.O. Gomez and J.A. Silk, Ann Arbor 1989, pp. 89-141.",
IE0GR0241,Vajravidarana-Dharani,K744,Vajravidāraṇā Dhāraṇī,,,,gretil/1_sanskr/4_rellit/buddh/vjviddhu.htm,#Vajvidarana,members of the Digital Sanskrit Buddhist Canon Input Project Member,"the edition ""Āryavajravidāraṇā Nāma Dhāraṇī"", in: Dhīḥ 40 (2005), eds. Ngawang Samten and Janardan Pandey, pp. 161-164.",
IE0GR0242,Vajravidarani-Dharani,K744,Vajravidāraṇā Dhāraṇī,,,,gretil/1_sanskr/4_rellit/buddh/vajvidhu.htm,#Vajviddh,Klaus Wille (Göttingen),"the edition by Yutaka Iwamoto. Kleinere Dhāraṇī Texte, Kyoto 1937 (Beiträge zur Indologie, 2), pp. 7-9.",
IE0GR0243,Varsavastu of the Vinayavastvagama of the Mulasarvastivadin,K1-4,Varṣāvastu,,,,gretil/1_sanskr/4_rellit/buddh/vinv04_u.htm,#Vinv04,"K. Wille (Göttingen, Germany)","the edition by Masanori Shono: Bukkyo ni okeru uki no toryuseikatsu ni kansuru kisoteki kenkyu -  Varṣāvastu no sai-kotei, oyobi dokkai kenyu -  (*A Fundamental Study on the Rain Retreat in Buddhism -  A Re-edition of Varṣāvastu and Its Annotated Translation -). (Osaka) 2007. = Var-v",
IE0GR0244,Vasudharadharani,K656,Vasudhārā dhāraṇī,,,,gretil/1_sanskr/4_rellit/buddh/vadhdhdu.htm,#VasudhaDh_v1,Klaus Wille (Göttingen),"the edition: Vasudhārādhāraṇīsūtra, Dhīḥ Journal 44 (2007), eds. Ngawang Samten & S. S. Bahulkar, p. 129-147. =",
IE0GR0245,Vasudharadharani (Gilgit),K656,Vasudhārā dhāraṇī,,,,gretil/1_sanskr/4_rellit/buddh/vadhdhgu.htm,#VasudhaDh_v2,Klaus Wille (Göttingen),"facsimiles in: Gilgit Buddhist Manuscripts (Facsimile Edition), ed. by Raghu Vira and Lokesh Chandra, 10 pts., New Delhi 1959Ō1974 (Śata-Piṭaka Series 10). [revised and enlarged compact edition, 3 vols., Delhi 1995 (Bibliotheca Indo-Buddhica Series, 150-152)].",
IE0GR0246,Vasudharadharani,K656,Vasudhārā dhāraṇī,,,,gretil/1_sanskr/4_rellit/buddh/vadhdhju.htm,#VasudhaDh_v3,members of the Digital Sanskrit Buddhist Canon Input Project,"the edition by Padmanabh S. Jaini. Vasudhārā-dhāraṇī: A Buddhist work in use among the Jainas of Gujerat"", Shri Mahavir Jaina Vidyalaya Golden Jubilee Volume, Part 1, Bombay 1968, pp. 30-45.",
IE0GR0247,Vimalakirtinirdesa,K176,Vimalakīrtinirdeśa sūtra,,,,gretil/1_sanskr/4_rellit/buddh/vimkn_u.htm,#Vimalakirt,"Klaus Wille (Göttingen, Germany)","the edition by the Study Group on Buddhist Sanskrit Literature: Vimalakīrtinirdeśa, A Sanskrit Edition Based upon the Manuscript Newly Found at the Potala Palace, Tokyo 2006 (The Institute for Comprehensive Studies of Buddhism, Taisho University)",
IE0GR0248,Vimalakirtinirdesa,K176,Vimalakīrtinirdeśa sūtra,,,,gretil/1_sanskr/4_rellit/buddh/bsu061_u.htm,#DSBC_Su061,members of the Sanskrit Buddhist Input Project,"the edition by L.M. Joshi and Bhiksu Pasadika: Vimalakīrtinirdeśa sūtram. Sarnath : Central Institute of Higher Tibetan Studies, 1981. (Reconstructed Version)",
IE0GR0249,Vinayaviniscaya upalipariprccha,K68,Vinayaviniścaya upāliparipṛcchā sūtra,,,,gretil/1_sanskr/4_rellit/buddh/bsu040_u.htm,#DSBC_Su040,members of the Sanskrit Buddhist Input Project,"the ed. by Nalinaksa Dutt: Bodhisattva Pratimoksa sutra. Calcutta : Calcutta Oriental Press 1931, pp. 20-27.",
IE0GR0250,Visvantaravadana,,Viśvantarāvadāna,,,,gretil/1_sanskr/4_rellit/buddh/visvantu.htm,#VisvantAv,Klaus Wille (Göttingen),"the ed. by Kabita Das Gupta:  Viśvantarāvadāna, Eine buddhistische Legende, Berlin 1978. Cf. GBM 157-174, 1332-1349, 3314-3315",
IE0GR0251,Abhidharmasamuccayabhasya,T3392,Abhidharmasamuccayabhāṣya,Asaṅga,P6117,,gretil/1_sanskr/6_sastra/3_phil/buddh/abhsubhu.htm,#Abhsubh,members of the Sanskrit Buddhist Input Project,"the edition by N. Tatia: Abhidharmasamuccayabhāṣyam. Patna 1976 (Tibetan Sanskrit Works Series, 17).",
IE0GR0252,Abhisamayalamkara,T3131,Abhisamayālaṅkāra,,,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa026_u.htm,#DSBC_Sa026,members of the Sanskrit Buddhist Input Project,"the ed. by Ramsankar Tripathi: Abhisamayalankaravrttih Sphutartha. Sarnath : Central Institute of Higher Tibetan Studies (CIHTS), 1977.",
IE0GR0253,Abhisamayalankarantah patinam,T3138,Abhisamayālaṅkārāntaḥ pātināṃ,,,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa033_u.htm,#DSBC_Sa033,members of the Sanskrit Buddhist Input Project,"the ed. by Ram Shankar Tripathi: Abhisamayalankarantah patinam. Sarnath: Central Institute of Higher Tibetan Studies, 1977, pp. 1-67",
IE0GR0254,Abhisamayalankaravrttih sphutartha,T3138,Abhisamayālaṅkāravṛttiḥ sphuṭārthā,,,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa031_u.htm,#DSBC_Sa031,members of the Sanskrit Buddhist Input Project,"the ed. by Ram Shankar Tripathi: Abhisamayalankaravrti sputartha. Sarnath: Central Institute of Higher Tibetan Studies, 1977, pp. 3-44.",
IE0GR0255,Alambanapariksa,T3542,Ālambanaparīkṣā,,,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa001_u.htm,#DSBC_Sa001,members of the Sanskrit Buddhist Input Project,"the ed. by N. Aiyaswami Shastri, Madras: The Adyar Library, 1942.",
IE0GR0256,Alambanapariksa with Vrtti,T3543,Ālambanaparīkṣāvṛtti,,,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa002_u.htm,#DSBC_Sa002,members of the Sanskrit Buddhist Input Project,"the ed. by N. Aiyaswami Shastri, Madras: The Adyar Library, 1942.",
IE0GR0257,Antarvyaptisamarthana,,Antarvyāptisamarthana,Ratnākaraśānti,P3210,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa0556u.htm,#DSBC_Sa0556,members of the Sanskrit Buddhist Input Project,"the edition by Haraprasad Shastri. Six Buddhist Nyaya tracts in Sanskrit.  Calcutta : The Asiatic Society, 1989, 1-114.",
IE0GR0258,Arcata: Hetubindutika,T3570,Hetubinduṭīkā,Arcaṭa,P0ER0028,,gretil/1_sanskr/6_sastra/3_phil/buddh/arhebt_u.htm,#ArcHetub,"Helmut Krasser, Wien","the ed. by Pandit S. Sanghavi and Muni Shri Jinavijayaji, Hetubinduṭīkā of Bhaṭṭa Arcaṭa with the Sub-Commentary entitled Āloka of Durveka Miśra. Baroda : Oriental Institute 1949 (Gaekwad's Oriental Series, CXIII)",
IE0GR0259,Arcata: Hetubindutika,T3570,Hetubinduṭīkā,Arcaṭa,P0ER0028,,gretil/1_sanskr/6_sastra/3_phil/buddh/arhebt2u.htm,#ArcHetub2,members of the Digital Sanskrit Buddhist Canon Input Project Member,"the ed. Pandit S. Sanghavi and Muni Shri Jinavijayaji. Hetubinduṭīkā of Bhaṭṭa Arcaṭa, with the sub-commentary entitled Āloka of Durveka Miśra. Baroda 1949.",
IE0GR0260,Aryadeva: Caryamelavanapradipa,T667,Caryāmelāvaṇapradīpa,Āryadeva,P7401,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa048_u.htm,#DSBC_Sa048,members of the Sanskrit Buddhist Input Project,<not_specified>,
IE0GR0261,Aryadeva: Catuhsatika,T3191,Catuḥśatikā,Āryadeva,P7401,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa028_u.htm,#DSBC_Sa028,members of the Sanskrit Buddhist Input Project,"the ed. by Bhagchandra Jain: Catuhsataka of Arya Deva.  Nagpur : Alok Prakashan 1971, pp. 159-160",
IE0GR0262,Aryadeva: Cittavisuddhiprakarana,T668,Cittaviśuddhiprakaraṇa,Āryadeva,P7401,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa006_u.htm,#DSBC_Sa006,members of the Sanskrit Buddhist Input Project,"the ed. by Prabhubhai Bhikhabhai Patel, Nagpur: Visva-Bharati, 1949.",
IE0GR0263,Aryasura: Paramitasamasa,T3285,Pāramitāsamāsa,Āryaśūra,P7588,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa050_u.htm,#DSBC_Sa050,members of the Sanskrit Buddhist Input Project,<not_specified>,
IE0GR0264,Asanga: Abhidharmasamuccaya,T3388,Abhidharmasamuccaya,Asaṅga,P6117,,gretil/1_sanskr/6_sastra/3_phil/buddh/asabhs_u.htm,#AsAbhidhs,members of the Sanskrit Buddhist Input Project,<not_specified>,
IE0GR0265,Asvaghosa: Gurupancasika,T2543,Gurupañcāśikā,Aśvaghoṣa,P7588,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa045_u.htm,#DSBC_Sa045,members of the Sanskrit Buddhist Input Project,<not_specified>,
IE0GR0266,Asvaghosa (attrib.): Vajrasuci,,Vajrasūcī,Aśvaghoṣa,P7588,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa020_u.htm,#DSBC_Sa020,members of the Sanskrit Buddhist Input Project,"the ed. by Ramayana Prasad Dvivedi: Vajrasuchi.  Varanasi : Chaukhamba Amarbharati Prakasan, 1985.",
IE0GR0267,Bhiksukarmavakya,?,Bhikṣukarmavākya,,,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa068_u.htm,#DSBC_Sa068,members of the Sanskrit Buddhist Input Project,"the edition by A.C. Banerjee: Bhikṣukarmavākya. Indian Historical Quarterly 25 (1949), pp. 19-30; 2nd ed. in: Two Buddhist Vinaya Texts in Sanskrit, Prātimokṣa Sūtra and Bhikṣukarmavākya. Calcutta 1977, pp. 57Ō77.",
IE0GR0268,Bodhipathapradipa,T3288,Bodhipathapradīpa,Atiśa,P3379,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa004_u.htm,#DSBC_Sa004,members of the Sanskrit Buddhist Input Project,"the ed. by Shastri, Losang Norbu: Bodhipathpradipa of Atisha. Sarnath: Central Institute of Higher Tibetan Studies, 1984, 1-70.",
IE0GR0269,Bodhisattvabhumi,T3376,Bodhisattvabhūmi,Asaṅga,P6117,,gretil/1_sanskr/6_sastra/3_phil/buddh/bsa034_u.htm,#DSBC_Sa034,members of the Sanskrit Buddhist Input Project,"the ed. by Nalinaksha Dutt: Bodhisattvabhumi.  Patna : K.P. Jayaswal Research Institute, 1966 (Tibetan Sanskrit Works Series, 7)",
IE0GR0270,Candrakirti: Prasannapada,T3205,Prasannapadā,Candrakīrti,P5782,,gretil/1_sanskr/6_sastra/3_phil/buddh/canprasu.htm,#CandkPrasp,members of the Sanskrit Buddhist Input Project,"the ed. by P.L. Vaidya: Madhyamakaśāstra of Nāgārjuna, with the Commentary: Prasannapadā by Candrakīrti. Darbhaga 1960 (Buddhist Sanskrit Texts, 10).",
IE0GR0271,Dharmakirti: Hetubindu,T3550,Hetubindu,Dharmakīrti,P3453,,gretil/1_sanskr/6_sastra/3_phil/buddh/dhkhetuu.htm,#DhkHetub,Motoi Ono,<not_specified>,Version by Motoi Ono
