level,id,link,notBefore,notAfter,lang,script,userrestriction,,title,originalsloc,scopecontent0,scopecontent1
file,EAP105/2/3/70,https://eap.bl.uk/archive-file/EAP105-2-3-70,1100,1940,tib,Tibt,Access is for research purposes only.,,snang mdzad snyan brgyud las/ bde mchog bong zhal can gyi sgrub thabs gser phreng las dmigs gnad zab mo zhal shes shin tu zab pa,The original records are kept at Ogyen Choling.,,
file,EAP105/2/3/71,https://eap.bl.uk/archive-file/EAP105-2-3-71,1100,1940,tib,Tibt,Access is for research purposes only.,,snang mdzd snyang brgyud las/ yum bka’ gsang ba dr’akki’i chos skor lha chen gyi sgrub thabs srid gsum zil gnon,The original records are kept at Ogyen Choling.,,
file,EAP105/2/3/72,https://eap.bl.uk/archive-file/EAP105-2-3-72,1100,1940,tib,Tibt,Access is for research purposes only.,,dpal ldan mgon po nag po chen po byang gi bdud po’i bskang ba bdud kyi gyul las rnam par rgyal ba,The original records are kept at Ogyen Choling.,,
file,EAP105/2/3/73,https://eap.bl.uk/archive-file/EAP105-2-3-73,1100,1940,tib,Tibt,Access is for research purposes only.,,n’a ro chos drug gi nang tshan gtum mo’i man ngag nges don bla ma’i zhal shes legs bris bdag po’i gtung ba,The original records are kept at Ogyen Choling.,,
file,EAP105/2/3/74,https://eap.bl.uk/archive-file/EAP105-2-3-74,1100,1940,tib,Tibt,Access is for research purposes only.,,zab lam n’a ro chos drug gi skor las sgyur lus rmi lam ‘od gsl bar do bcas kyi gdams pa,The original records are kept at Ogyen Choling.,,
file,EAP105/2/3/75,https://eap.bl.uk/archive-file/EAP105-2-3-75,1100,1940,tib,Tibt,Access is for research purposes only.,,skabs rje ‘phrin las mchog gi rdo rje’i zhal gsung,The original records are kept at Ogyen Choling.,,
file,EAP105/2/3/76,https://eap.bl.uk/archive-file/EAP105-2-3-76,1100,1940,tib,Tibt,Access is for research purposes only.,,phyag chen lugs kyi yan lag lnga sbyong sogs ne bar mkho ba’i ‘khrul ‘khor ‘ga’ zhig ain bris su btabs pa,The original records are kept at Ogyen Choling.,,
file,EAP105/2/3/77,https://eap.bl.uk/archive-file/EAP105-2-3-77,1100,1940,tib,Tibt,Access is for research purposes only.,,spyod ‘jug mchen ‘grel,The original records are kept at Ogyen Choling.,,
file,EAP105/2/3/78,https://eap.bl.uk/archive-file/EAP105-2-3-78,1100,1940,tib,Tibt,Access is for research purposes only.,,chags med ris chos,The original records are kept at Ogyen Choling.,,
file,EAP105/2/3/8,https://eap.bl.uk/archive-file/EAP105-2-3-8,1100,1940,tib,Tibt,Access is for research purposes only.,,rje btsun dam pa rdzogs chen bsod nams dbang po'i rnam thar,The original records are kept at Ogyen Choling.,Author: Padma legs rgub.,Subject: Biography.
file,EAP105/2/3/9,https://eap.bl.uk/archive-file/EAP105-2-3-9,1100,1940,tib,Tibt,Access is for research purposes only.,,dpal 'brug pa'i bka' khrims 'phrin las 'od brgya,The original records are kept at Ogyen Choling.,Author: Ngag dbang bstan 'dzin mi pham.,Subject: Bhutanese Law.
series,EAP105/2/4,https://eap.bl.uk/collection/EAP105-2-4,1100,1940,tib,Tibt,Access is for research purposes only.,,dGe lugs pa tradition,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/1,https://eap.bl.uk/archive-file/EAP105-2-4-1,1100,1940,tib,Tibt,Access is for research purposes only.,,grub chen rin po che phyag rdor ba'i bka' 'bum,The original records are kept at Ogyen Choling.,Author: Lho brag grub chen Nam mkha' rgyal mtshan.,Subject: Writings of Lho brag grub chen Nam mkha' rgyal mtshan.
file,EAP105/2/4/10,https://eap.bl.uk/archive-file/EAP105-2-4-10,1100,1940,tib,Tibt,Access is for research purposes only.,,dpal 'khor lo sdom pa'i grub chen dril bu zhabs lugs kyi rdzogs rim rim pa lnga'i khrid,The original records are kept at Ogyen Choling.,Author: Blo bzang chos kyi rgyal mtshan.,Subject: Meditation.
file,EAP105/2/4/11,https://eap.bl.uk/archive-file/EAP105-2-4-11,1100,1940,tib,Tibt,Access is for research purposes only.,,rdo rje theg pa'i myur lam thabs lam snying bcud,The original records are kept at Ogyen Choling.,Author: Bzhad pa'i rdo rje (Sle lung rje drung).,Subject: Tantric practice.
file,EAP105/2/4/12,https://eap.bl.uk/archive-file/EAP105-2-4-12,1100,1940,tib,Tibt,Access is for research purposes only.,,rje btsun rdo rje rnal 'byor ma na ro mkha' spyod ma'i lam gyi rim pa'i spyi don gsang chen sgo brgya 'byed pa'i lde mig,The original records are kept at Ogyen Choling.,Margin title: Mkha' spyod.,Author: Blo bzang chos kyi nyi ma.
file,EAP105/2/4/13,https://eap.bl.uk/archive-file/EAP105-2-4-13,1100,1940,tib,Tibt,Access is for research purposes only.,,sgrol ma bla med kyi bskyed rim lha'i bdud rtsi'i bsang gtor,The original records are kept at Ogyen Choling.,Margin title: Bskyed rim.,Author: Blo bzang stan 'dzin mthu stobs.
file,EAP105/2/4/14,https://eap.bl.uk/archive-file/EAP105-2-4-14,1100,1940,tib,Tibt,Access is for research purposes only.,,rta mgrin gsang sgrub kyi sgo nas byab khrus byed tshul bdud rtsi'i bum bzang,The original records are kept at Ogyen Choling.,Author: Dharmavajra.,Subject: Ritual.
file,EAP105/2/4/15,https://eap.bl.uk/archive-file/EAP105-2-4-15,1100,1940,tib,Tibt,Access is for research purposes only.,,myur mdzad ye shes kyi mgon po phyag drug pa’i gtor chog bskang gso cha lag dang bcas pa,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/16,https://eap.bl.uk/archive-file/EAP105-2-4-16,1100,1940,tib,Tibt,Access is for research purposes only.,,dpal rdo rje ‘jigs byed yab yum lhan skyes kyi rnal ‘byor mdor bdus nyams su len tshul,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/17,https://eap.bl.uk/archive-file/EAP105-2-4-17,1100,1940,tib,Tibt,Access is for research purposes only.,,rje btsun rdo rje rnal ‘byor ma n’a nor mkha’ spyod ma’i sgrub thabs rgyun khyer,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/18,https://eap.bl.uk/archive-file/EAP105-2-4-18,1100,1940,tib,Tibt,Access is for research purposes only.,,bde bchod bla brgyud gsol ‘debs dnogs grub kun ‘byung,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/19,https://eap.bl.uk/archive-file/EAP105-2-4-19,1100,1940,tib,Tibt,Access is for research purposes only.,,mgon po gri khug yab yum sgrub cing mchod gtor ‘bul ba’i rim pa,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/2,https://eap.bl.uk/archive-file/EAP105-2-4-2,1100,1940,tib,Tibt,Access is for research purposes only.,,blo bzang bka' 'bum las bla ma'i gsol 'debs dang rnal 'byor bskyed rdzogs rim pa sogs bzhugs/ 'di dpe rgyun shin tu dkon pas ces (gces) spras mdzod,The original records are kept at Ogyen Choling.,Margin title: Blo bzang bka' 'bum.,Author: Rdo rje 'chang Blo bzang don grub.
file,EAP105/2/4/20,https://eap.bl.uk/archive-file/EAP105-2-4-20,1100,1940,tib,Tibt,Access is for research purposes only.,,rje dben sa pa blo bzang don grub kyi tshe sgrub thun mong ma yin pa dang rdo rje rnal ‘byor ma’i sgrub thabs dngos grub kun ‘byung,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/21,https://eap.bl.uk/archive-file/EAP105-2-4-21,1100,1940,tib,Tibt,Access is for research purposes only.,,rje dben sa pa blo bzang don grub kyi tshe sgrub thun mong ma yin pa dang rdo rje rnal ‘byor ma’i sgrub thabs dngos grub kun ‘byung,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/22,https://eap.bl.uk/archive-file/EAP105-2-4-22,1100,1940,tib,Tibt,Access is for research purposes only.,,rje btsun seng ldeng nags sgrol gyi sgrub phrin tsinta ma ni’i brgyud ‘debs smon lam shis brjod bcas,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/23,https://eap.bl.uk/archive-file/EAP105-2-4-23,1100,1940,tib,Tibt,Access is for research purposes only.,,blo bzang bka’ ‘bum las/ dpal ‘khor lo bde mchog gi sgrub thabs dngos grub kun ‘byung,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/24,https://eap.bl.uk/archive-file/EAP105-2-4-24,1100,1940,tib,Tibt,Access is for research purposes only.,,‘phags pa thugs rje chen po la bstod cing gsol ba ‘debs pa phan bde’i char ‘bebs,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/25,https://eap.bl.uk/archive-file/EAP105-2-4-25,1100,1940,tib,Tibt,Access is for research purposes only.,,lta ba’i nyams mgur a ma ngos ‘dzin gyi ‘brel ba bdag ‘dzin dgra dpungs ‘joms pa’i mtshon cha skal ldan - padmo nyin byed,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/26,https://eap.bl.uk/archive-file/EAP105-2-4-26,1100,1940,tib,Tibt,Access is for research purposes only.,,shin tu gsang ba’i rim mgur dbyangs rdo rje’e mkha’ ‘gro ma rnams kyi snying gi thig le bskul ba’i sgra dbyangs,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/27,https://eap.bl.uk/archive-file/EAP105-2-4-27,1100,1940,tib,Tibt,Access is for research purposes only.,,dpal ldan dus ‘khor bla ma’i rnal ‘byor,The original records are kept at Ogyen Choling.,,
file,EAP105/2/4/3,https://eap.bl.uk/archive-file/EAP105-2-4-3,1100,1940,tib,Tibt,Access is for research purposes only.,,blo bzang bka' 'bum las bla ma'i yig chung lta khrid snying po dngos grub kun 'byung,The original records are kept at Ogyen Choling.,Author: Dben sa Blo bzang don grub.,"Manuscript print no.; number of folios, sections: MS 1a-3a."
file,EAP105/2/4/4,https://eap.bl.uk/archive-file/EAP105-2-4-4,1100,1940,tib,Tibt,Access is for research purposes only.,,rje tsong kha pa'i zhu lan,The original records are kept at Ogyen Choling.,Subject: Interview.,"Manuscript print no.; number of folios, sections: MS 1a-2b."
file,EAP105/2/4/5,https://eap.bl.uk/archive-file/EAP105-2-4-5,1100,1940,tib,Tibt,Access is for research purposes only.,,dpal bcom ldan 'das 'khor lo bde mchog dril bu lugs kyi lus dkyil sgrub thabs kyi dka' gnad zhal shes shin tu gces pa,The original records are kept at Ogyen Choling.,Author: Dge legs dpal bzang.,Subject: Sadhana.
file,EAP105/2/4/6,https://eap.bl.uk/archive-file/EAP105-2-4-6,1100,1940,tib,Tibt,Access is for research purposes only.,,rje btsun rdo rje rnal 'byor ma na ro mkha' spyod kyi rim gnyis zab mo'i nyams len vaidurya zhun ma'i them skas,The original records are kept at Ogyen Choling.,Author: Sadhana.,Subject: Blo bzang bstan pa'i rgyal mtshan.
file,EAP105/2/4/7,https://eap.bl.uk/archive-file/EAP105-2-4-7,1100,1940,tib,Tibt,Access is for research purposes only.,,sgyu lus lhags tshul gsal ba'i sgron me,The original records are kept at Ogyen Choling.,Author: Mkhas grub Nor bzang rgya mtsho.,Subject: Meditation.
file,EAP105/2/4/8,https://eap.bl.uk/archive-file/EAP105-2-4-8,1100,1940,tib,Tibt,Access is for research purposes only.,,grub chen dril bu ba'i lugs kyi 'khor lo sdom pa'i lus dkyil gyi dmar khrid bde chen gsal ba'i sgron me,The original records are kept at Ogyen Choling.,Author: Lcang kya Rol ba'i rdo rje.,Subject: Meditation.
file,EAP105/2/4/9,https://eap.bl.uk/archive-file/EAP105-2-4-9,1100,1940,tib,Tibt,Access is for research purposes only.,,bde mchog lu'i pa'i bskyed rdzogs snying por dril ba tshigs bcad dang lu dril gnyis kyi rdzogs rim shin tu zab pa,The original records are kept at Ogyen Choling.,Author: Blo bzang chos kyi rgyal mtshan.,Subject: Meditation.
series,EAP105/2/5,https://eap.bl.uk/collection/EAP105-2-5,1100,1940,tib,Tibt,Access is for research purposes only.,,Non-religious works@en,The original records are kept at Ogyen Choling.,,
file,EAP105/2/5/1,https://eap.bl.uk/archive-file/EAP105-2-5-1,1100,1940,tib,Tibt,Access is for research purposes only.,,lung ston pa rtsa ba sum cu pa dang rtags kyi 'jug pa,The original records are kept at Ogyen Choling.,Author: A nu.,Subject: Grammar.
file,EAP105/2/5/10,https://eap.bl.uk/archive-file/EAP105-2-5-10,1100,1940,tib,Tibt,Access is for research purposes only.,,nyi khyim bcu gnyis kyi so so'i longs spyod dang 'phro mtshams,The original records are kept at Ogyen Choling.,Subject: Astrology.,"Manuscript print no.; number of folios, sections: MS 1a-5a."
file,EAP105/2/5/11,https://eap.bl.uk/archive-file/EAP105-2-5-11,1100,1940,tib,Tibt,Access is for research purposes only.,,rgya nag gsar rtsis kyi stong thun 'gyur byang,The original records are kept at Ogyen Choling.,Author: Rtsis pa Rgya phrug.,Subject: Astrology.
file,EAP105/2/5/12,https://eap.bl.uk/archive-file/EAP105-2-5-12,1100,1940,tib,Tibt,Access is for research purposes only.,,rgyud bzhi'i dka' ba'i gnas dkrol ba zla zer gyi dum bu,The original records are kept at Ogyen Choling.,Subject: Medicine.,"Manuscript print no.; number of folios, sections: MS 1a-18a (incomplete)."
file,EAP105/2/5/13,https://eap.bl.uk/archive-file/EAP105-2-5-13,1100,1940,tib,Tibt,Access is for research purposes only.,,no title@en,The original records are kept at Ogyen Choling.,Subject: Medicine.,"Manuscript print no.; number of folios, sections: MS19a-171a (1a-18b missing)."
file,EAP105/2/5/14,https://eap.bl.uk/archive-file/EAP105-2-5-14,1100,1940,tib,Tibt,Access is for research purposes only.,,'tsho byed las dang po ba la nye bar mkho ba'i zin tig gces par btus pa bdud rtsi'i thigs pa,The original records are kept at Ogyen Choling.,Author: Yon ton tan rgya mtsho (Kong sprul).,Subject: Medicine.
file,EAP105/2/5/15,https://eap.bl.uk/archive-file/EAP105-2-5-15,1100,1940,tib,Tibt,Access is for research purposes only.,,zur mkhar ba lugs kyi khyad chos bye ba ring gsol 'debs dang bcas pa,The original records are kept at Ogyen Choling.,Margin title: Byi ring.,Author: Shes rab 'od zer.
file,EAP105/2/5/16,https://eap.bl.uk/archive-file/EAP105-2-5-16,1100,1940,tib,Tibt,Access is for research purposes only.,,gso dpyad kyi 'od rab gsal zhes bya ba zur mkhar ba'i khyad chos,The original records are kept at Ogyen Choling.,Margin title: Byi ring.,Subject: Medicine.
file,EAP105/2/5/17,https://eap.bl.uk/archive-file/EAP105-2-5-17,1100,1940,tib,Tibt,Access is for research purposes only.,,rin chen dbyug pa'i mang ngag ri po mtshan can gyis mdzad pa,The original records are kept at Ogyen Choling.,Author: Ri po.,Subject: Medicine.
file,EAP105/2/5/18,https://eap.bl.uk/archive-file/EAP105-2-5-18,1100,1940,tib,Tibt,Access is for research purposes only.,,byang gru gu'i rnam thar smad cha,The original records are kept at Ogyen Choling.,Subject: Ge sar epic.,"Manuscript print no.; number of folios, sections: MS 1a-183b."
file,EAP105/2/5/19,https://eap.bl.uk/archive-file/EAP105-2-5-19,1100,1940,tib,Tibt,Access is for research purposes only.,,gling sku rje ge sar rgyal po'i rtogs par brjod pa ngo mtshar rgya mtsho'i phreng ba las hor gling g.yul 'gyed byas tshul gyi le'u dpa' bo'i snying gi dga' ston,The original records are kept at Ogyen Choling.,Margin title: Hor gling.,Subject: Ge sar epic.
file,EAP105/2/5/2,https://eap.bl.uk/archive-file/EAP105-2-5-2,1100,1940,tib,Tibt,Access is for research purposes only.,,dag yig bdud rtsi'i chu rgyun,The original records are kept at Ogyen Choling.,Subject: Lexicon.,"Manuscript print no.; number of folios, sections: MS 1a-7b (incomplete)."
file,EAP105/2/5/20,https://eap.bl.uk/archive-file/EAP105-2-5-20,1100,1940,tib,Tibt,Access is for research purposes only.,,'dzam gling ge sar rgyal po'i ljangs gling skor,The original records are kept at Ogyen Choling.,Margin title: Sa tam.,Subject: Ge sar epic.
file,EAP105/2/5/21,https://eap.bl.uk/archive-file/EAP105-2-5-21,1100,1940,tib,Tibt,Access is for research purposes only.,,skyes bu'i chos 'byung bhe gling g.yul 'gyed dang ri nub dar rdzong 'bebs pa'i rnam thar seng ge'i nga ro,The original records are kept at Ogyen Choling.,Margin title: Dar sgrung.,Subject: Ge sar epic.
file,EAP105/2/5/22,https://eap.bl.uk/archive-file/EAP105-2-5-22,1100,1940,tib,Tibt,Access is for research purposes only.,,lho gling g.yul 'gyed las dpa' bo snying gi dga' ston rta rgyug pa'i le'u,The original records are kept at Ogyen Choling.,Margin title: Lho gling.,Author: Sa bstan skyongs dbon ma ni.
file,EAP105/2/5/23,https://eap.bl.uk/archive-file/EAP105-2-5-23,1100,1940,tib,Tibt,Access is for research purposes only.,,stag gling g.yul 'gyed nor rdzong len pa'i rnam thar g.yu 'brug ngar skad,The original records are kept at Ogyen Choling.,Subject: Ge sar epic.,"Manuscript print no.; number of folios, sections: MS 1a-206a."
file,EAP105/2/5/24,https://eap.bl.uk/archive-file/EAP105-2-5-24,1100,1940,tib,Tibt,Access is for research purposes only.,,gling rje rgyal po ge sar gyis rgya nag gi bdud btul ba'i rnam thar legs par bshad pa nyin mor byed pa'i dga' ston,The original records are kept at Ogyen Choling.,Margin title: Rnam thar.,Subject: Ge sar epic.
file,EAP105/2/5/25,https://eap.bl.uk/archive-file/EAP105-2-5-25,1100,1940,tib,Tibt,Access is for research purposes only.,,jig rten lugs kyi bstan bcos utpala’i sdong po,The original records are kept at Ogyen Choling.,,
file,EAP105/2/5/26,https://eap.bl.uk/archive-file/EAP105-2-5-26,1100,1940,tib,Tibt,Access is for research purposes only.,,lus as nyer mkho skabs brgyad pa,The original records are kept at Ogyen Choling.,,
file,EAP105/2/5/27,https://eap.bl.uk/archive-file/EAP105-2-5-27,1100,1940,tib,Tibt,Access is for research purposes only.,,sdeb sbyor ngo mtshar rtogs byed las yi ge bcu gcig pa gsum snags la rnam grang nyis stong stong zhes brgyad yod pa las bdun brgya don brgyd pa,The original records are kept at Ogyen Choling.,,
file,EAP105/2/5/28,https://eap.bl.uk/archive-file/EAP105-2-5-28,1100,1940,tib,Tibt,Access is for research purposes only.,,ge sar dmag gi rtogs brjod las/ byang bdud gru gu g.yul rgyal stobs chen thod rgal rgyal po mnga’ ‘bangs su bsdus shing go ‘tshon g.yang du blangs pa’i rnam thar yid ‘phrog snying gi dga’ ston,The original records are kept at Ogyen Choling.,Author: The Epic of Gesar.,Subject.
file,EAP105/2/5/29,https://eap.bl.uk/archive-file/EAP105-2-5-29,1100,1940,tib,Tibt,Access is for research purposes only.,,sa g.yo dang nyi zla gza’ ‘dzin pa’i mtshan ma brtags pa,The original records are kept at Ogyen Choling.,,
file,EAP105/2/5/3,https://eap.bl.uk/archive-file/EAP105-2-5-3,1100,1940,tib,Tibt,Access is for research purposes only.,,skye bo lugs kyi bstan bcos dpag bsam myu gu,The original records are kept at Ogyen Choling.,Author: Rgyal dbang nor bu.,Subject: Niti-sastra.
